id,aspect,opinion,sentiment,category
117,settings,mix and match,pos,performance
117,mix and match settings,like,pos,performance
117,mix and match settings,so much fun,pos,performance
117,mix and match settings,raucous,pos,performance
117,mix and match settings,bad,neg,performance
117,mix and match settings,crazy,pos,performance
117,mix and match settings,so much fun,pos,performance
117,learn to drive,quite hard,neg,general-information
117,car,really predictable,pos,handling
117,car,really well balanced,pos,handling
117,corner handling,drive system is great for holding you out of tight turns,pos,handling
117,grip,plenty,pos,handling
117,stability control,intermediate,neu,handling
117,brakes,big,pos,handling
117,brakes,do good job,pos,handling
117,car,proper proper thing,pos,handling
117,car,massive,neu,general-information
117,price,can afford,pos,cost
117,-,-,-,unknown
118,car,posh,pos,general-information
118,car,hot,pos,general-information
118,car,everyday,pos,general-information
118,car,suitably proud of,pos,general-information
118,-,-,-,unknown
118,-,-,-,unknown
118,-,-,-,unknown
118,-,-,-,unknown
118,-,-,-,unknown
118,look,fake,neg,quality-aesthetic
118,exhausts,sports,neu,quality-aesthetic
118,exhaust,great,pos,performance
118,sound,better,pos,performance
118,rear windows,blacked out,neu,quality-aesthetic
118,looks,super cool,pos,quality-aesthetic
118,roof spoiler,most noticeable,neu,quality-aesthetic
118,roof spoiler,looks stealth,pos,quality-aesthetic
118,roof spoiler,like,pos,quality-aesthetic
118,steering,sport,pos,interior-features
118,steering,feel lovely,pos,interior-features
118,pedals,metallic,neu,quality-aesthetic
118,pedals,aluminium,neu,quality-aesthetic
118,class,business,pos,user-experience
118,interior,high quality,pos,quality-aesthetic
118,entertainment system,excellent,pos,user-experience
118,backseat,decent space,neu,comfort
118,boot,reasonable,neu,exterior-features
118,-,-,-,unknown
118,gear change,good,pos,performance
118,gear change,not easy peasy,neg,performance
118,voice activation system,constantly interrupted when trying to deliver to camera,neg,user-experience
118,-,-,-,unknown
118,-,-,-,unknown
118,-,-,-,unknown
118,-,-,-,unknown
118,seats,sport,neu,comfort
118,seats,chunky,neg,comfort
118,rear passenger space,seats into it,neg,comfort
118,headrest,huge,pos,comfort
118,headrest,blocks the view,neg,comfort
118,wheels,super cool,pos,exterior-features
118,steering rod,pretty cool,pos,interior-features
118,steering,blocks some of the information from the screen,neg,safety
118,-,-,-,unknown
118,price,quite expensive,neg,cost
118,car,not all bad,neu,general-information
118,mechanical upgrades,plenty,pos,general-information
118,steering,upgraded,pos,interior-features
118,steering,solid bond into the body,neu,handling
118,suspension,more stiffly mounted,neu,performance
118,-,-,-,unknown
118,drive system,predictive,neu,performance
118,drive motor,front wheel,neu,performance
118,bumps,not too bad,neu,handling
118,bumps,do feel,neg,handling
118,tire noise,more,neg,comfort
118,engine,not most responsive,neg,performance
118,manual gearbox,more responsive,pos,performance
118,gear change,quicker,pos,performance
118,exhaust,more noisy,neg,performance
118,sounds,like a washing machine,neu,performance
118,sound,engineered,neu,performance
118,machine,quite capable,pos,handling
118,grip,quite well,pos,handling
118,steering,very direct,pos,handling
118,car,better for everyday use,pos,general-information
118,-,-,-,unknown
118,looks,absolutely love,pos,quality-aesthetic
118,technology,packed full of Mercedes-Benz,pos,general-information
118,hatch,most high tech,pos,general-information
118,hatch,hot,pos,general-information
118,car,poised,neu,general-information
118,price,quite,neg,cost
122,car,most stateman,pos,general-information
122,car,like limousines,pos,general-information
122,car,choice for transporting dignitaries around,pos,general-information
122,cost,a bit more than its rivals,pos,cost
122,cost,well worth,pos,cost
122,outside,beautifully effortless,pos,quality-aesthetic
122,outside,elegant,pos,quality-aesthetic
122,inside,absolutely blooming lovely,pos,quality-aesthetic
122,interior design,love,pos,quality-aesthetic
122,interior design,classy,pos,quality-aesthetic
122,interior design,simplistic,pos,quality-aesthetic
122,controls,very easy to use,pos,user-experience
122,quality,very good,pos,quality-aesthetic
122,buttons,a little bit cheap,neg,quality-aesthetic
122,car,lovely,pos,quality-aesthetic
122,seating,pretty good,pos,interior-features
122,central screen,huge,pos,interior-features
122,display,look great,pos,interior-features
122,system,not the easiest to use,neg,user-experience
122,system,I drive is better,pos,user-experience
122,space,more than adequate,pos,interior-features
122,beans,big,pos,interior-features
122,beans,broad,pos,interior-features
122,rest of the car,impressive enough,pos,interior-features
122,standard kit,good,pos,interior-features
122,rear executive seat package,blooming lovely,pos,comfort
122,pillows,wonderful,pos,comfort
122,seat shape,like flying first class,pos,comfort
122,seats,absolutely gorgeous,pos,comfort
122,wheel base,long,neu,comfort
122,seat,can really stretch out,pos,comfort
122,normal wheel base version,easily spacious enough,pos,comfort
122,carrying three abreast,better than its rivals,pos,comfort
122,carrying three abreast,not ideal,neg,comfort
122,carrying three abreast,pretty good,pos,comfort
122,seat packets,real exclusive,pos,interior-features
122,fridge,special,pos,interior-features
122,car,compromises space,neg,exterior-features
122,car,very very practical otherwise,pos,exterior-features
122,load space,enough,pos,exterior-features
122,under floor storage,nice,pos,exterior-features
122,under floor storage,handy,pos,exterior-features
122,-,-,-,unknown
122,car,impressive,pos,handling
122,driving,really special experience,pos,handling
122,car,separates from outside world,pos,handling
122,suspension,smooth,pos,handling
122,noise,really much,neu,comfort
122,-,-,-,unknown
122,driving through central london,bearable,pos,handling
122,car,big,neu,handling
122,car,heavy,neu,handling
122,corners,okay,neu,handling
122,engine,crazy fast,pos,performance
122,engine,easily quick enough,pos,performance
122,engine,relaxing,pos,handling
122,gearbox,works well,pos,handling
122,gearbox,nice,pos,performance
122,gearbox,smooth,pos,performance
122,progress,effortless,pos,performance
122,mpg,really not too bad,neg,performance
122,back window,so small,neg,safety
122,car,top of luxury class,pos,general-information
122,leather,fake,neg,quality-aesthetic
122,-,-,-,unknown
122,steel,bit off,neg,comfort
122,touch pad swivel world system,aching wrist,neg,user-experience
122,car,sophisticated,pos,exterior-features
122,-,-,-,unknown
122,-,-,-,unknown
122,-,-,-,unknown
122,doors,soft closed,pos,exterior-features
122,magic body control,too smooth,pos,handling
122,-,-,-,unknown
122,-,-,-,unknown
122,car,very elegant,pos,performance
122,car,super luxurious to travel,pos,performance
122,-,-,-,unknown
122,-,-,-,unknown
125,-,-,-,unknown
125,look,fresh,pos,quality-aesthetic
125,new look,bigger,neu,quality-aesthetic
125,get in,a bit trickier,neg,comfort
125,inside,dark,neg,comfort
125,inside,dingy,neg,comfort
125,inside,a bit claustrophobic,neg,comfort
125,sloping roof,limit headroom,neg,comfort
125,over six foot people,gonna struggle,neg,comfort
125,knee room,pretty decent,pos,comfort
125,cervix fittings,exposed,pos,interior-features
125,child seat base,easy to fix,pos,interior-features
125,floor,humping,pos,interior-features
125,floor,not that big,neu,interior-features
125,three in the back,just about bearable,neu,comfort
125,back,a bit better than some rivals,pos,comfort
125,two in the back,just not as good as some rivals,neg,comfort
125,opening,quite narrow,neg,exterior-features
125,wider items,a bit of pain to load,neg,exterior-features
125,fold seats down,almost flat,pos,exterior-features
125,bay,low,pos,exterior-features
125,bay,flat,pos,exterior-features
125,price,not bad,pos,cost
125,car,desirable,pos,cost
125,inside,pretty posh,pos,quality-aesthetic
125,design,nice,pos,quality-aesthetic
125,design,sporty,pos,quality-aesthetic
125,plastics,some cheap,neg,quality-aesthetic
125,practicality,okay,neu,interior-features
125,practicality,decent,neu,interior-features
125,storage,decent,neu,interior-features
125,door bins,large,pos,interior-features
125,glove box,reasonable,neu,interior-features
125,equipment,generally okay,neu,interior-features
125,screen,smaller,neg,interior-features
125,command online system,novice,neg,interior-features
125,suspension,firm,neu,handling
125,feel,pretty sporty,pos,handling
125,drive,not fun as Audi,neg,handling
125,corner handling,a little bit earlier than you might imagine on the steering,neg,handling
125,road,bounce down,neg,handling
125,front wheels,no idea what they are doing,neg,handling
125,handling,better but not as good as rivals,neg,handling
125,manual gearboxes,really good to use,pos,handling
125,petrol engine,only okay,neu,performance
125,diesel engine,better,pos,performance
125,engines,bit slow,neu,performance
125,0.1 litre,much more powerful,neu,performance
125,engine,noisy one,neg,performance
125,mpg,not quite expected,neg,performance
125,visibility,not good as expected,neg,safety
125,blind spot,big,neg,safety
125,rear window,small,neg,safety
125,pillar,sweeping,neg,safety
125,-,-,-,unknown
125,pedals,bit too much of the right,neg,comfort
125,pedals,twisted behind the wheel,neg,comfort
125,back seat control,very little room for your hand to operate,neg,comfort
125,door trim,looks like designed by two different companies,neg,quality-aesthetic
125,three action,not all bad,neu,interior-features
125,-,-,-,unknown
125,-,-,-,unknown
125,all wheel drive,superior road holding grip,pos,performance
125,field,quality,pos,handling
125,-,-,-,unknown
125,-,-,-,unknown
125,-,-,-,unknown
125,rivals,better to drive,neg,handling
125,rivals,more practical,pos,handling
125,car,desirable,pos,handling
125,car,stylish,pos,handling
125,equipment,lots of,pos,interior-features
125,-,-,-,unknown
155,-,-,-,unknown
155,-,-,-,unknown
155,paddle shifters,automatic,neu,handling
155,drive modes,pretty cool,pos,handling
155,paddle shifters,crazy,pos,handling
155,paddle shifters,quick,pos,handling
155,paddle shifters,absolutely love,pos,handling
155,paddle shifters,no issues with delayed reaction,pos,handling
155,car,quick is an understatement,pos,performance
155,car,fast,pos,performance
155,car,pretty darn quick,pos,performance
155,X drive,out power to the ground,pos,performance
155,X drive,absolutely love,pos,performance
155,rear wheel drive,a bit of spinning,neg,performance
155,braking field,zero issues,pos,handling
155,brake pedal,no delay,pos,handling
155,new platforms,pretty exciting,pos,handling
155,car,longer,neu,general-information
155,car,wider,neu,general-information
155,three series,grown in size,neu,general-information
155,three series,still on smaller side,neu,general-information
155,wheel base,longer,neu,interior-features
155,wheel base,wider,neu,interior-features
155,handling,improve,pos,handling
155,ride quality,absolutely zero issues,pos,handling
155,ride,super smooth,pos,handling
155,steering,nice,pos,interior-features
155,steering,not as heavy,pos,interior-features
155,steering,not as thick grip,neu,interior-features
155,noise,insanely quiet,pos,comfort
155,noise,definitely no issues,pos,comfort
155,car,quieter,pos,comfort
155,visibility,never had any issues,pos,safety
155,back view,perfectly fine out,pos,safety
155,heads up display,helping you keep your eyes on road,pos,safety
155,exterior,slightly revised,neu,exterior-features
155,headlight design,different,neu,exterior-features
155,laser light headlights,gives max output of light allowed,pos,exterior-features
155,laser light headlights,very best illumination,pos,exterior-features
155,front grill,revised,neu,quality-aesthetic
155,bumper,revised,neu,quality-aesthetic
155,finish,black,neu,quality-aesthetic
155,window surrounds,chrome,neu,quality-aesthetic
155,window surrounds,black,neu,quality-aesthetic
155,-,-,-,unknown
155,tail lights design,revised,neu,quality-aesthetic
155,tail lights,looks good,pos,quality-aesthetic
155,tail lights,looks similar to a Lexus GS,neu,quality-aesthetic
155,-,-,-,unknown
155,boot space,a good bit more,pos,exterior-features
155,fold down receipts,good bit of extra space,pos,exterior-features
155,legroom,little bit tight for six foot,neg,comfort
155,legroom,comfortable,pos,comfort
155,rear passengers,stay comfortable,neu,comfort
155,rear seats,heated,pos,comfort
