,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
3547,1092,292,15,navigation,fancy,pos
3548,,292,15,wood,beautiful,pos
3549,,292,15,stuff,expensive,pos
3550,,292,15,vehicle,premium,pos
3551,,292,15,utility,A4,pos
3552,,292,15,functionality,A4,pos
3553,,292,15,sexiness,A5 coop,pos
3554,,292,15,car,completely different,pos
3555,,292,15,car,beauty,pos
3556,,292,15,car,combining coupe sedan,pos
3557,1093,292,16,-,-,-
3558,1094,292,17,design,dynamic,pos
3559,,292,17,design,functional,pos
3560,,292,17,look,kind sexy,pos
3561,,292,17,look,stretched,pos
3562,,292,17,look,coop line,neu
3563,,292,17,style,proper,pos
3564,1095,292,18,-,-,-
3565,1096,292,19,car,fantastic,pos
3566,1097,292,20,torque,immediate amount,pos
3567,,292,20,turbo lag,little,neg
3568,,292,20,transmission,dual clutch,neu
3569,,292,20,launch,evenly line,pos
3570,,292,20,S5 sport back torque,much,pos
3571,,292,20,S5 sport back launch,hard get smooth,neg
3572,,292,20,drive,way handle,pos
3573,1098,292,21,A5 sport back,love,pos
3574,,292,21,A5 sport back,similar A4,neu
3575,,292,21,car,confidence inspiring,pos
3576,,292,21,handling,neutral,neu
3577,,292,21,Quattro system,wheather capability,pos
3578,,292,21,Quattro system,wheather confidence,pos
3579,,292,21,drive,feel like rear wheel,neu
3580,,292,21,steering,missing little bit sporting,neg
3581,,292,21,sport mode steering,heavy,neu
3582,,292,21,sport mode shift,little bit later,neg
3583,,292,21,steering,necessarily communicative,neg
3584,1099,292,22,steering,electronic,neu
3585,,292,22,steering,fall,neg
3586,,292,22,navigation,favorite feature,pos
3587,,292,22,navigation,configurable,pos
3588,,292,22,navigation,tomorrow,pos
3589,,292,22,Audi,new,pos
3590,,292,22,navigation,well,pos
3591,1100,292,23,generation,second,neu
3592,,292,23,purchase,easy go,pos
3593,,292,23,utility,love,pos
3594,,292,23,utility,hatchback,pos
3595,,292,23,car,sexiness coupe,pos
3596,1101,292,24,boot capacity,room,pos
3597,,292,24,boot capacity,get kayak,pos
3598,,292,24,boot capacity,get bike,pos
3599,,292,24,seat,folding,pos
3600,1102,292,25,-,-,-
3601,1103,293,1,engine,pretty,pos
3602,,293,1,Audi,brand new,pos
3603,1104,293,2,badge,little,neu
3604,,293,2,badge,tiny,neu
3605,,293,2,air intake,lower,neu
3606,,293,2,headlight,new,pos
3607,,293,2,horsepower,kind confusing,neg
3608,,293,2,horsepower,terrible really,neg
3609,,293,2,mirror,chrome,neu
3610,,293,2,mirror,lovely,pos
3611,,293,2,exhaust,premium looking,pos
3612,,293,2,exhaust,bad as,pos
3613,,293,2,exhaust,pretty sweet,pos
3614,,293,2,exhaust,look pretty bad as,pos
3615,,293,2,exhaust,poking,neu
3616,1105,293,3,0 60,five second,neg
3617,1106,293,4,-,-,-
3618,1107,293,5,back room,bad,neu
3619,,293,5,body,small,neg
3620,,293,5,body,really big,neg
3621,,293,5,room,enough,neu
3622,,293,5,back,surprisingly deep,pos
3623,,293,5,back,move back little bit,pos
3624,1108,293,6,look,marvelous,pos
3625,1109,293,7,steering wheel,flat bottom,neu
3626,,293,7,dual clutch,unavailable,neg
3627,1110,293,8,back comfort,bad,neu
3628,1111,293,9,comfort,bad,neg
3629,,293,9,car,sport,pos
3630,,293,9,car,hard,neu
3631,,293,9,car,precise,pos
3632,,293,9,car,bump,neu
3633,,293,9,car,jump,neu
3634,,293,9,sound,rattle teeth,neu
3635,,293,9,corner handlig,fast,pos
3636,,293,9,corner handling,flat,pos
3637,,293,9,car,bad,neu
3638,1112,293,10,-,-,-
3639,1113,293,11,-,-,-
3640,1114,293,12,-,-,-
3641,1115,293,13,car,convertible,pos
3642,,293,13,car,enjoy wide open road,pos
3643,,293,13,car,feel classic wind hair,pos
3644,,293,13,driving experience,missing anything,pos
3645,1116,294,1,BMW,ultimate drive machine,pos
3646,,294,1,offroad,good,pos
3647,1117,294,2,-,-,-
3648,1118,294,3,-,-,-
3649,1119,294,4,-,-,-
3650,1120,294,5,-,-,-
3651,1121,294,6,parking assist,little annoying,neg
3652,1122,294,7,offroading traction control,advanced,pos
3653,,294,7,offroading traction control,electronic,pos
3654,,294,7,offroadinfg,fine,pos
3655,1123,294,8,tire,season,neu
3656,,294,8,tire,popular German brand,pos
3657,,294,8,tire,relatively good offroad,pos
3658,,294,8,offroader,light,neu
3659,,294,8,offroad,would upgrade tire terrain tire,neg
3660,1124,294,9,-,-,-
3661,1125,294,10,offroad,vehicle designed,neu
3662,1126,294,11,offroad,actually bad,pos
3663,,294,11,air suspension,lucky,pos
3664,,294,11,height,raise lower vehicle,pos
3665,,294,11,vehicle lowest setting,pretty miserable offroading,neg
3666,1127,294,12,departure angle,better,pos
3667,,294,12,sight,well,pos
3668,,294,12,camera,cool,pos
3669,,294,12,camera,full 360 degree,neu
3670,,294,12,camera,see top hill,pos
3671,,294,12,BMW X5,new,pos
3672,,294,12,price,expensive,neg
3673,,294,12,camera,relatively high definition,pos
3674,,294,12,camera,really good job,pos
3675,,294,12,offroad,one new wonder,pos
3676,,294,12,visibility,ideal,neg
3677,1128,294,13,chasis,teeter totter,neu
3678,1129,294,14,chasis,rigid,pos
3679,1130,294,15,brand,familiar,pos
3680,1131,294,16,front grill,new design language,pos
3681,,294,16,front grill,big,pos
3682,,294,16,front grill,XL,pos
3683,,294,16,grill,big,pos
3684,1132,294,17,front,double XL,pos
3685,,294,17,inside,pretty much classic,pos
3686,,294,17,digital dash,new,pos
3687,,294,17,display,big,pos
3688,,294,17,gear selector,funky,neg
3689,,294,17,gear selector,never fallen love,neg
3690,,294,17,control,whole bunch different,pos
3691,1133,294,18,headroom,plenty,pos
3692,,294,18,sunroof,massive,pos
3693,,294,18,sunroof,stretch way back,pos
3694,,294,18,room,plenty,pos
3695,,294,18,back,see five people relative comfort,pos
3696,1134,294,19,room,generous look,pos
3697,,294,19,back,lot space,pos
3698,,294,19,backpack,two big,neu
3699,,294,19,split gate,love,pos
3700,,294,19,split gate,really great offroading,pos
3701,,294,19,split gate,really great overlanding,pos
3702,,294,19,height,lowered,neu
3703,,294,19,split gate height,squat far,neu
3704,,294,19,split gate height,pet get,pos
3705,,294,19,split gate,incredible,pos
3706,,294,19,split gate,really thoughtful,pos
3707,,294,19,split gate,lower,pos
3708,,294,19,split gate,raise offroad,pos
3709,,294,19,air suspension,probably suspension want,neg
3710,1135,294,20,water porting,vehicle go across,neg
3711,1136,294,21,-,-,-
3712,1137,294,22,river,vehicle want take across,neg
3713,,294,22,offroad,good Land Rover,neg
3714,,294,22,offroad,good Range Rover,neg
3715,,294,22,car,heritage onroad driving,pos
3716,,294,22,wood,problem,pos
3717,,294,22,wood,hgets little dusty mudy,neu
3718,,294,22,mountain,fine,pos
3719,,294,22,snow storm,fine,pos
3720,,294,22,offroad,ultimate machine,neg
3721,,294,22,serious offroad,may want stick German car,pos
3722,1138,294,23,-,-,-
3723,1139,295,1,-,-,-
3724,1140,295,2,look,similar outgoing car,pos
3725,,295,2,wheelbase,stretched,neu
3726,,295,2,length,,neu
3727,,295,2,car,wider,neu
3728,,295,2,roof line,sleek,pos
3729,,295,2,roof line,lowered 0.1 inch,pos
3730,,295,2,inside,room,pos
3731,1141,295,3,-,-,-
3732,1142,295,4,price,start little bit le,pos
3733,1143,295,5,crossover,traditional,neu
3734,,295,5,design,sleek,pos
3735,,295,5,performance,high,pos
3736,,295,5,car,luxury machine,pos
3737,,295,5,competition,quite bit,pos
3738,,295,5,X line,popular,pos
3739,,295,5,hood,progress,pos
3740,1144,295,6,drive,wheel,neu
3741,,295,6,torque,lot,pos
3742,1145,295,7,cockpit,typical BMW,neu
3743,,295,7,cockpit,really good,pos
3744,,295,7,driving dynamic,pride,pos
3745,,295,7,feel behind steering,pride,pos
3746,1146,295,8,seat,plenty adjustment,pos
3747,,295,8,steering,telescoping,pos
3748,,295,8,seat,bolstering adjustment,pos
3749,,295,8,steering,wheel adjustment,pos
3750,1147,295,9,steering wheel,really comfortable behind wheel,pos
3751,,295,9,equipment,standard,pos
3752,1148,295,10,navigation,standard,neu
3753,,295,10,apple carplay,standard,neu
3754,,295,10,driver assisstance technology,standard,neu
3755,1149,295,11,car,performance,pos
3756,,295,11,car,style,pos
3757,,295,11,car,luxury,pos
3758,,295,11,leg room,limited,neg
3759,,295,11,headroom,head touching ceiling,neg
3760,,295,11,roof,sunroof,neu
3761,,295,11,back legroom,stretched,pos
3762,,295,11,back,little bit space,pos
3763,,295,11,legroom,car,neg
3764,,295,11,headroom,car,neg
3765,1150,295,12,headroom,premium,pos
3766,,295,12,car,style,neg
3767,,295,12,utility,car,neg
3768,1151,295,13,back,comfortable kid,neu
3769,1152,295,14,capacity,little,pos
3770,,295,14,cargo volume,one cubic foot,pos
3771,,295,14,rear seat,folding,pos
3772,,295,14,rear seat,favorite utility feature,pos
3773,,295,14,middle section,fold,pos
3774,,295,14,boot,put sky,pos
3775,1153,295,15,-,-,-
3776,1154,295,16,engine,magic,pos
3777,,295,16,entire engine lineup,magic,pos
3778,,295,16,engine,quicker,pos
3779,,295,16,engine,fuel efficient,pos
3780,,295,16,0 60 time,0.1 second quicker,pos
3781,,295,16,fuel economy,improved dramatically,pos
3782,,295,16,mpg,improvement,pos
3783,,295,16,acceleration,faster,pos
3784,,295,16,fuel economy,better,pos
3785,,295,16,engine,cake eat,pos
3786,1155,295,17,design,emotional,pos
3787,,295,17,roof line,stylish,pos
3788,,295,17,roof line,changed,neu
3789,,295,17,tail lamp,nice,pos
3790,,295,17,tail lamp,led,neu
3791,1156,295,18,F40 X Dr,maximum performance,pos
3792,1157,295,19,BMW 360 degree surround camera,real love,pos
3793,,295,19,BMW 360 degree surround camera,change angle,pos
3794,1158,295,20,design,enough differentiate new X1 old,neu
3795,,295,20,front,enough differentiate new X1 old,neu
3796,1159,295,21,look,similar old X1,neu
3797,,295,21,rear headroom,decreased,neg
3798,,295,21,roof,slope style,neu
3799,1160,295,22,360 degree camera system,really cool,pos
3800,,295,22,backup camera,really reallistic picture,pos
3801,1161,295,23,-,-,-
3802,1162,295,24,-,-,-
3803,1163,295,25,Wifi connectivity,standard,neg
3804,,295,25,Wireless charging,standard,neg
3805,,295,25,Wifi connectivity,love,pos
3806,,295,25,Wireless charging,love,pos
3807,1164,295,26,safety kit,relective jacket,neu
3808,,295,26,safety kit,strange,neu
3809,,295,26,safety kit,German,neu
3810,1165,295,27,-,-,-
3811,1166,295,28,look,really cool,pos
3812,1167,295,29,badge,place,neu
3813,1168,295,30,I drive system,latest version,pos
3814,,295,30,voice recognition,natural,pos
3815,,295,30,voice recognition,work,pos
3816,1169,295,31,-,-,-
3817,1170,295,32,performance,additional,neu
3818,,295,32,style,maximum,pos
3819,1171,295,33,differential,limited slip,neu
3820,1172,295,34,dynamic handling package,limit lean,pos
3821,,295,34,corner,limit,pos
3822,,295,34,ride,sweet,pos
3823,1173,295,35,-,-,-
3824,1174,295,36,-,-,-
3825,1175,296,1,car,latest BMW variant,pos
3826,1176,296,2,car,sexier A3 series,pos
3827,,296,2,car,unique,pos
3828,1177,296,3,0 60,full second faster,pos
3829,,296,3,0 60,mile sea level,neu
3830,,296,3,0 60,le power,neu
3831,,296,3,0 60,le air density,neu
3832,1178,296,4,height,lower,neu
3833,,296,4,car,superior,pos
3834,1179,296,5,headroom,lot le back,neg
3835,,296,5,back,want spend lot time,neg
3836,1180,296,6,-,-,-
3837,1181,296,7,window,frame,pos
3838,,296,7,look,sexier coop,pos
3839,1182,296,8,-,-,-
3840,1183,296,9,car,wide,neu
3841,,296,9,footprint,bigger,pos
3842,,296,9,handle,little bit better,pos
3843,,296,9,weight distribution,little bit rear,neu
3844,,296,9,weight distribution,ideal 50 50,pos
3845,,296,9,handle,little bit better track,pos
3846,1184,296,10,tire,aggressive,pos
3847,,296,10,weight distribution,hopefully ideal 50 50,pos
3848,,296,10,turbo power,come right away,pos
3849,,296,10,steering,sharp,pos
3850,,296,10,steering,electric,neu
3851,,296,10,steering,simulating field,pos
3852,1185,296,11,steering,electric,neu
3853,,296,11,steering,tad disconnected,neg
3854,,296,11,steering,would want little field,neg
3855,1186,296,12,engine,rage,pos
3856,,296,12,torque,incredible amount,pos
3857,,296,12,displacement,norm,neu
3858,1187,296,13,technology price,considerable chunk change,neg
3859,,296,13,technology price,oh,neu
3860,1188,296,14,brake,feel really strong,pos
3861,1189,296,15,suspension,really strong,pos
3862,,296,15,power,,pos
3863,,296,15,torque,,pos
3864,1190,296,16,limit,right,pos
3865,,296,16,power,really great,pos
3866,,296,16,brake,hit really hard,pos
3867,1191,296,17,car,different flavour BMW,pos
3868,,296,17,engine,gem,pos
3869,1192,297,1,-,-,-
3870,1193,297,2,-,-,-
3871,1194,297,3,infotaintment system,five different way interact,pos
3872,,297,3,car,everything interchangeable,pos
3873,,297,3,technology,full,pos
3874,,297,3,car,double luxury,pos
3875,,297,3,gesture control,interesting,pos
3876,1195,297,4,technology,crammed full cutting edge technology,pos
3877,1196,297,5,torque,definition wave,pos
3878,1197,297,6,BMW launch control,little nervous,neg
3879,,297,6,BMW launch control,nightmare,neg
3880,,297,6,BMW launch control,really easy,pos
3881,,297,6,0 60 run,really easy,pos
3882,1198,297,7,torque,wave,pos
3883,,297,7,torque,impressive,pos
3884,,297,7,weight,heavy,neu
3885,1199,297,8,technology,ton,pos
3886,,297,8,weight,magically reduced,pos
3887,,297,8,body,expensive metal,pos
3888,1200,297,9,drive mode,fewer four,neg
3889,,297,9,sport mode,lean towards comfort luxury,pos
3890,,297,9,comfort mode,Rolls Royce like super,pos
3891,1201,297,10,-,-,-
3892,1202,297,11,car,ultimately comfort,pos
3893,,297,11,comfort ICO plus,change,pos
3894,,297,11,comfort mode,Rolls royce like,pos
3895,,297,11,car,go ultimate driving machine,neg
3896,1203,297,12,class,rather driver seat,pos
3897,,297,12,class driving experience,much satisfying,pos
3898,,297,12,BMW backseat,would rather back seat,pos
3899,1204,297,13,-,-,-
3900,1205,297,14,control,iPad like,pos
3901,,297,14,comfort,ultimate,pos
3902,,297,14,leg room,ultimate,pos
3903,,297,14,seat,massaging,pos
3904,1206,297,15,car,business level,pos
3905,,297,15,car,higher luxury,pos
3906,,297,15,car,higher comfort,pos
3907,1207,297,16,-,-,-
3908,1208,297,17,-,-,-
3909,1209,297,18,design,classic BMW,pos
3910,,297,18,design,love,pos
3911,,297,18,design,little busy,neg
3912,,297,18,Mercedes-Benz design,holistic,pos
3913,,297,18,Mercedes-Benz design,bit striking,pos
3914,,297,18,Mercedes-Benz design,little bit road presence,pos
3915,,297,18,wheelbase,long,pos
3916,,297,18,car,better looking,pos
3917,1210,297,19,button,little,neu
3918,,297,19,button,look like perfume bottle,pos
3919,,297,19,smell,car wasp fresh scented air,pos
3920,,297,19,smell,spring fresh,pos
3921,,297,19,smell,little extra lightness,pos
3922,1211,297,20,buy,go class,pos
3923,,297,20,class front seat,like back,pos
3924,1212,297,21,BMW technology,nothing wrong,pos
3925,,297,21,BMW technology,Harry Porter like Magic Wand,pos
3926,,297,21,BMW technology,piled top technology top technology,pos
3927,,297,21,Mercedes technology,baked,neu
3928,,297,21,Mercedes technology,bad,neu
3929,1213,297,22,-,-,-
3930,1214,297,23,-,-,-
3931,1215,297,24,-,-,-
3932,1216,298,1,size,much larger,pos
3933,,298,1,trunk,great,pos
3934,1217,298,2,trunk,giant,pos
3935,,298,2,car,work,pos
3936,,298,2,car,hybrid station wagon crossover sedan,pos
3937,,298,2,room,unique,pos
3938,,298,2,room,lot room,pos
3939,1218,298,3,back seat,room seven series,pos
3940,,298,3,back,lot room,pos
3941,1219,298,4,open bonnet,unique,pos
3942,1220,298,5,engine,quick,pos
3943,,298,5,engine,two variation,pos
3944,,298,5,engine,fast,pos
3945,1221,298,6,air intake,funky feature,neg
3946,,298,6,air intake GT-R,dysfunctional,neg
3947,,298,6,BMW air intake,like,pos
3948,,298,6,BMW air intake,look cool,pos
3949,1222,298,7,car,wider,pos
3950,,298,7,car,longer,pos
3951,,298,7,height,taller,pos
3952,,298,7,functionality,lot,pos
3953,,298,7,utility,lot,pos
3954,1223,298,8,weight,heavier,pos
3955,1224,298,9,seating,sitting essence behind mountain crossover,pos
3956,1225,298,10,headroom,lot,pos
3957,,298,10,sunroof,enormous,pos
3958,1226,298,11,car,feel like puffed standard three series,neu
3959,1227,298,12,interior,love,neg
3960,,298,12,interior,feel like BMW,neu
3961,,298,12,plastic,feel little bit cheap,neg
3962,,298,12,door handle,feel little bit cheap,neg
3963,,298,12,interior,logical,pos
3964,,298,12,interior,mechanical,pos
3965,,298,12,interior,BMW,pos
3966,1228,298,13,seat,20 different way adjust,pos
3967,,298,13,seat,30 70 split,neu
3968,,298,13,seat,50 50 split,neu
3969,,298,13,seat,fold,pos
3970,,298,13,back,giant enormous room,pos
3971,1229,298,14,car,bit schizophrenic,neu
3972,,298,14,spoiler button,coolest feature,pos
3973,,298,14,spoiler,little,neu
3974,,298,14,spoiler,say speed,pos
3975,1230,298,15,hatchback,flip open,pos
3976,,298,15,boot capacity,queen sized bed,pos
3977,,298,15,BMW,meant carving canyon,neu
3978,,298,15,BMW,meant carrying stuff,pos
3979,1231,298,16,steering,rather numb,neg
3980,,298,16,paddle shifter,best feature,pos
3981,,298,16,paddle shifter,exquisite,pos
3982,,298,16,shift,like tomorrow,pos
3983,,298,16,shift,unusual,pos
3984,,298,16,functionality,much,pos
3985,1232,298,17,comfort mode,comfortable,pos
3986,,298,17,sport plus mode,everything tightens,pos
3987,,298,17,sport plus mode,steering becomes sharper,pos
3988,,298,17,sport plus mode,car becomes sporty,pos
3989,1233,298,18,I drive,latest version,pos
3990,,298,18,I drive,improving,pos
3991,,298,18,I drive,getting better,pos
3992,1234,298,19,I drive,still huge fan,neg
3993,,298,19,user interface,love,neg
3994,,298,19,button,little,neu
3995,,298,19,button,lot,neg
3996,,298,19,toggle switch,lot way,neg
3997,,298,19,sub menu,lot,neg
3998,,298,19,system,functional,pos
3999,,298,19,system,complicated,neg
4000,,298,19,system,incredibly intuitive,neg
4001,,298,19,functionality,lot,pos
4002,,298,19,functionality,love,pos
4003,,298,19,system,logical,pos
4004,,298,19,system,straightforward,pos
4005,,298,19,system,le user friendly,neg
4006,,298,19,system,functionality,neu
4007,,298,19,system,fall,neu
4008,,298,19,system,give 5 functionality slash user friendliness scale,neu
4009,1235,298,20,station wagon,functionality,pos
4010,,298,20,station wagon,le room GT-R,neg
4011,1236,298,21,room,mordern crossover,neu
4012,,298,21,utility,mordern crossover,pos
4013,,298,21,functionality,mordern crossover,pos
4014,1237,298,22,wagon,little bit sharper,pos
4015,,298,22,wagon,little bit dial,neu
4016,,298,22,wagon,slower,neu
4017,,298,22,wagon,lighter,pos
4018,,298,22,wagon,better,pos
4019,1238,298,23,drive,5000 mile without issue except gas,pos
4020,1239,300,1,car,brand new,pos
4021,,300,1,look,sexy,pos
4022,,300,1,look,gorgeous,pos
4023,,300,1,drive,wheel,neu
4024,1240,300,2,sound,something bagman would composed .,pos
4025,,300,2,engine,best,pos
4026,,300,2,engine,safe stuffed,pos
4027,1241,300,3,-,-,-
4028,1242,300,4,-,-,-
4029,1243,300,5,comfort,extremely comfortable,pos
4030,,300,5,seat,really nice,pos
4031,1244,300,6,interior,nicest,pos
4032,,300,6,stitching,French,neu
4033,,300,6,dashboard,mordern,pos
4034,,300,6,interior,cool,pos
4035,,300,6,interior,chic,pos
4036,,300,6,interior,impressive,pos
4037,1245,300,7,sunroof,panoramic,pos
4038,1246,300,8,-,-,-
4039,1247,300,9,seating,low compared door panel,neu
4040,,300,9,car,ultimate G T cruiser,pos
4041,1248,300,10,view,see outward sculpture shape,pos
4042,,300,10,hood,beautifully scalloped,pos
4043,,300,10,look,best looking BMW fleet,pos
4044,1249,300,11,engine,magic happens,pos
4045,,300,11,size,little bit big,pos
4046,,300,11,weight,heavy,neu
4047,,300,11,size,big,neu
4048,,300,11,engine,big,pos
4049,1250,300,12,weight,two ton,pos
4050,,300,12,weight,heavier,pos
4051,1251,300,13,car,grand touring,neu
4052,,300,13,comfort,really meant four adult,neg
4053,,300,13,seat,something quite cool,pos
4054,,300,13,room,big enough,pos
4055,,300,13,seat,dugout scallop,pos
4056,,300,13,seat,pretty well back,pos
4057,,300,13,seat,take long time get back,pos
4058,1252,300,14,ride,easily controlled,pos
4059,,300,14,handling,easily controlled,pos
4060,,300,14,comfort,like exhales,pos
4061,,300,14,sport,everything tightens like ready pop,pos
4062,,300,14,ride,one best easily,pos
4063,1253,300,15,drive,wheel,neu
4064,,300,15,competition,handful,neu
4065,,300,15,transmission,offer manual,neu
4066,1254,300,16,weight,heavy,neu
4067,,300,16,0 60 time,tick 5 second,neu
4068,,300,16,0 60 time,Wow,pos
4069,,300,16,fuel economy,thirsty thirsty car,neg
4070,1255,300,17,price,lot money,neg
4071,,300,17,engine note,lot,neg
4072,,300,17,economy value,buy,neg
4073,,300,17,competition,,neu
4074,,300,17,engine note,could lot worse,neg
4075,1256,300,18,-,-,-
4076,1257,300,19,hood latch,awesome,pos
4077,,300,19,safety,sticker prevent impaled,neu
4078,,300,19,car,German,neu
4079,1258,300,20,-,-,-
4080,1259,301,1,price,least expensive,pos
4081,1260,301,2,transmission,unique,pos
4082,,301,2,drive,four wheel,neu
4083,1261,301,3,interior,love,pos
4084,,301,3,seat,perfect big fat guy,pos
4085,,301,3,seat,feel like home,pos
4086,,301,3,seat,little smaller,neu
4087,1262,301,4,interior,well laid,pos
4088,,301,4,material,high quality,pos
4089,1263,301,5,transmission,exactly wierd flappy,neg
4090,,301,5,transmission,push button want,neg
4091,,301,5,automatic transmission,proper,pos
4092,,301,5,cupholders,added afterthought,neg
4093,,301,5,cupholders,look like belong mini car,neg
4094,,301,5,cupholders,mini,neg
4095,1264,301,6,interior,fantastic,pos
4096,1265,301,7,seat,cozy,pos
4097,,301,7,seat,big,pos
4098,1266,301,8,front,comfortable two large men,pos
4099,,301,8,rear,much,neg
4100,,301,8,headroom,pretty good,pos
4101,,301,8,headroom,good,pos
4102,,301,8,cushion,nice,pos
4103,,301,8,leg room,grasshopper lick,neg
4104,,301,8,leg room,put toe front seat helpful,pos
4105,,301,8,backseat,usable pair kid,pos
4106,,301,8,backseat,make sure friend really short,neg
4107,1267,301,9,back room,enough curl,pos
4108,,301,9,back room,enough stroller,pos
4109,,301,9,car,interesting family kid,pos
4110,,301,9,car,interesting young demographic,pos
4111,1268,301,10,inside,look great,pos
4112,,301,10,interior,red,pos
4113,,301,10,interior,look good,pos
4114,,301,10,back,fantastic,pos
4115,1269,301,11,carpeting,little thing seems place,neg
4116,1270,301,12,car,premium small,neu
4117,,301,12,size,mini,neu
4118,,301,12,size,small,neu
4119,,301,12,price,little pricey,neg
4120,1271,301,13,package,packed BMW stuff,pos
4121,,301,13,engine,big,pos
4122,,301,13,engine,fat,pos
4123,,301,13,drive,wheel,neu
4124,,301,13,price,premium,pos
4125,1272,301,14,height,tall,neu
4126,,301,14,size,miniaturized A3 Siri's wagon,neu
4127,,301,14,size,X1 size package,neu
4128,1273,301,15,-,-,-
4129,1274,301,16,size,baby baby,neu
4130,1275,301,17,-,-,-
4131,1276,301,18,back,slant,neu
4132,,301,18,space,lot,neg
4133,,301,18,space,little bit,neg
4134,,301,18,car,good ski,pos
4135,,301,18,wheel,look anemic,neg
4136,,301,18,wheel,look little small,neg
4137,,301,18,ground clearence,lot small,pos
4138,1277,301,19,dirt road,yes,pos
4139,,301,19,offroad,much,neg
4140,,301,19,snow,yes,pos
4141,1278,301,20,-,-,-
4142,1279,301,21,look,good looking,pos
4143,,301,21,look,handsome,pos
4144,,301,21,front end,really like,pos
4145,,301,21,whole package,good looking,pos
4146,1280,301,22,-,-,-
4147,1281,301,23,car,capable high six,pos
4148,,301,23,engine,big,pos
4149,,301,23,engine,fat,pos
4150,,301,23,size,little,neu
4151,1282,301,24,car,lot fun,pos
4152,1283,301,25,standard engine power,fine,neu
4153,,301,25,size,tiny,neu
4154,,301,25,300D power,cool,pos
4155,,301,25,torque,cool,pos
4156,1284,301,26,power,overgrowth,pos
4157,,301,26,corner,typical BMW,neu
4158,,301,26,corner,good feel what's going,pos
4159,,301,26,steering,feel decent,neu
4160,,301,26,steering,go exactly pointed like scalpel,pos
4161,1285,301,27,car,fun,pos
4162,,301,27,drive,fun,pos
4163,1286,301,28,power,crazy powerful,pos
4164,,301,28,car,small,neu
4165,,301,28,purchase,buy,pos
4166,,301,28,Volvo XC60 offroad,better,pos
4167,,301,28,Volvo XC60 room,,pos
4168,1287,301,29,Volvo XC60 drive,fun,neg
4169,,301,29,Volvo XC60 power,certainly much practical,pos
4170,1288,301,30,car,funny hell,pos
4171,,301,30,car,powerful,pos
4172,,301,30,tyre,big fat Harry,pos
4173,1289,302,1,X5,brand new,pos
4174,,302,1,power,,pos
4175,,302,1,package,performance sport,neu
4176,,302,1,X5,ordinary,pos
4177,1290,302,2,wheel,massive,neu
4178,,302,2,tire,massive,neu
4179,1291,302,3,-,-,-
4180,1292,302,4,look,easy make look cartoonish,neu
4181,1293,302,5,-,-,-
4182,1294,302,6,fender flare,massive,pos
4183,,302,6,look,fast,pos
4184,,302,6,look,powerful,pos
4185,,302,6,look,elegant,pos
4186,,302,6,car,work family,pos
4187,,302,6,look,scream,pos
4188,,302,6,look,say mess subtly,pos
4189,1295,302,7,third row seat,biggest change,neu
4190,,302,7,third row seat,way back,neu
4191,1296,302,8,getting back,slow,neg
4192,,302,8,legroom,would crush toe,neg
4193,,302,8,seating,potential seven passenger,neu
4194,,302,8,back,good small kid,neg
4195,1297,302,9,-,-,-
4196,1298,302,10,tailgate,little,neu
4197,,302,10,tailgate,love,pos
4198,,302,10,getting stuff,simple,pos
4199,1299,302,11,suspension,sport tuned,neu
4200,,302,11,competition,still competes five passenger car,neu
4201,1300,302,12,BMW,really rough,neu
4202,,302,12,rough road,car knock filling,neg
4203,,302,12,smooth road,pleasure,pos
4204,,302,12,corner,dead flat,pos
4205,,302,12,steering,know exactly wheel,pos
4206,,302,12,steering,fat,pos
4207,,302,12,steering,love,pos
4208,,302,12,vehicle,sport activity,pos
4209,,302,12,drive,car like BMW,pos
4210,1301,302,13,competition,,neu
4211,1302,302,14,car,twitst ease,pos
4212,,302,14,car,absolute booth place,pos
4213,1303,302,15,drive,amazed,pos
4214,1304,302,16,-,-,-
4215,1305,302,17,wheel,M,neu
4216,,302,17,suspension,M,neu
4217,1306,302,18,-,-,-
4218,1307,302,19,air density,le,pos
4219,,302,19,engine,le air,neg
4220,,302,19,car,air slower,neg
4221,,302,19,rpm,wow,pos
4222,,302,19,engine,spooling,pos
4223,1308,302,20,weight,lot,neg
4224,1309,302,21,-,-,-
4225,1310,302,22,torque,adequate,neu
4226,,302,22,size,big,neu
4227,,302,22,engine,love rev,pos
4228,1311,302,23,rpm,phenomenal,pos
4229,,302,23,rpm,match driving style like fine tailored suit,pos
4230,1312,302,24,sound,smile,pos
4231,1313,302,25,-,-,-
4232,1314,302,26,diesel version,plenty torque,pos
4233,,302,26,diesel version,really good gas mileage,pos
4234,,302,26,driving experience,,pos
4235,,302,26,real world testing,expensive,pos
4236,1315,302,27,inside,really like,pos
4237,,302,27,material,soft,pos
4238,,302,27,material,real,pos
4239,,302,27,steering,fat,pos
4240,,302,27,steering,heated,pos
4241,,302,27,interior,everything touch feel expensive,pos
4242,1316,302,28,interior,everything oriented towards driver,pos
4243,,302,28,I drive,second best system,pos
4244,1317,302,29,sport performance package,perform like M,neg
4245,,302,29,sport performance package,lease,neu
4246,,302,29,sport performance package,look like M,neu
4247,1318,302,30,car,bit poser,neu
4248,,302,30,body,cladding,neu
4249,1319,302,31,X5,like,pos
4250,,302,31,purchase,gonna buy,pos
