,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
3445,,291,13,seats,can recline a bit,pos
3446,,291,13,seats,lumbar,pos
3447,,291,13,rear seat control,remote,pos
3448,,291,13,remote control,nice thing,pos
3449,,291,13,seats,can adjust,pos
3450,,291,13,seats,massage,pos
3451,,291,13,massage programs,different,pos
3452,,291,13,massage,60 to 80 % more,pos
3453,,291,13,luxury,higher level of,pos
3454,,291,13,remote features,interesting,pos
3455,,291,13,reading lights,matrix,pos
3456,,291,13,reading lights,interesting,pos
3457,,291,13,reading lights,can set different size,pos
3458,,291,13,reading lights,can move around,pos
3459,,291,13,reading lights,nice idea,pos
3460,,291,13,front headlights,matrix beam,neu
3461,1069,291,14,-,-,-
3462,1070,291,15,seats,heated,pos
3463,,291,15,seats,cooled,pos
3464,,291,15,seats,got heating all four,pos
3465,,291,15,seats,massage all four,pos
3466,,291,15,seats,lumbar all four,pos
3467,,291,15,seats,ventilated,pos
3468,,291,15,seats,recline,pos
3469,,291,15,buttons,hardy hard,neg
3470,,291,15,front seats,can control from rear,pos
3471,,291,15,front seat control,cool,pos
3472,,291,15,seats,can move forward for more legroom,pos
3473,,291,15,utility,ski pass,pos
3474,,291,15,utility,can put snowboard,pos
3475,,291,15,control,pretty cool,pos
3476,,291,15,interior design philosophy,sophisticated,pos
3477,,291,15,interior design philosophy,simplistic,pos
3478,,291,15,controls,sliders instead of buttons,pos
3479,1071,291,16,technology,lot same as benteley,pos
3480,,291,16,price,either a bargain or very expensive,neu
3481,1072,291,17,power,most powerful,pos
3482,,291,17,engine,bigger,pos
3483,,291,17,engine,sense of power,pos
3484,,291,17,power,not unlimited,neu
3485,,291,17,engine,not a sense of world warping around,neu
3486,,291,17,engine,fast,neu
3487,,291,17,engine,not take your breadth away fast,neu
3488,,291,17,technology,so much needs to be powered,neu
3489,1073,291,18,grill,laser,neu
3490,,291,18,grill,lets car sense its environment,pos
3491,,291,18,sensors,suite of ultrasonic,pos
3492,1074,291,19,-,-,-
3493,1075,291,20,canyon,car will do it,pos
3494,,291,20,canyon,not exactly designed,neg
3495,,291,20,canyon,not happy not sad,neg
3496,1076,291,21,steering,dynamic rear wheel,neu
3497,,291,21,car,more nimble,pos
3498,,291,21,steering,front and back wheels steer,pos
3499,,291,21,steering,has benefits,pos
3500,,291,21,steering,all wheel,neu
3501,,291,21,corner handling,more accurately carve,pos
3502,,291,21,curvy road,more accurately carve a corner,pos
3503,,291,21,turning radius,much tighter,pos
3504,,291,21,turning radius,a lot,pos
3505,,291,21,turning radius,exact same as Audi A4,neu
3506,,291,21,size,by definition very large,pos
3507,1077,291,22,version,short,neu
3508,,291,22,car,German luxury,pos
3509,,291,22,Audi,would choose,pos
3510,,291,22,technology,silver bullet,pos
3511,,291,22,drive,all wheel,neu
3512,,291,22,car,kind of understated elegance,pos
3513,,291,22,car,elegant and understated combination of sportiness and luxury,pos
3514,,291,22,price,little too wealthy for old unit,neg
3515,1078,292,1,utility,of sedan,neu
3516,,292,1,car,sexiness of coupe,pos
3517,,292,1,utility,of hatchback,neu
3518,,292,1,back,sport,pos
3519,,292,1,type,all three coupe sedan hatchback mashed into one,pos
3520,1079,292,2,-,-,-
3521,1080,292,3,utility,of  sedan,neu
3522,,292,3,functionality,of hatchback,neu
3523,,292,3,room,of hatchback,neu
3524,,292,3,car,sport back,neu
3525,1081,292,4,profile,special,pos
3526,1082,292,5,type,hatchback,neu
3527,1083,292,6,car,lot sexier than A4 and A5,pos
3528,,292,6,body,much sexier on top of it,pos
3529,1084,292,7,back,sport,neu
3530,,292,7,front doors,relatively short,pos
3531,1085,292,8,doors,relatively short,neg
3532,,292,8,get in and out,little tricker,neg
3533,1086,292,9,back,sport,neu
3534,1087,292,10,drive,all four wheel,neu
3535,1088,292,11,-,-,-
3536,1089,292,12,roof,lower,neu
3537,,292,12,roof,sexier,pos
3538,,292,12,get in,hard,neg
3539,,292,12,get out,hard,neg
3540,1090,292,13,get in,crane my neck a little to get back,neg
3541,,292,13,back,not too bad,neu
3542,,292,13,room,okay,neu
3543,,292,13,headroom,not a place I want to take road trip,neg
3544,,292,13,back,more comfortable than you think,pos
3545,,292,13,roof,has roofline,neu
3546,1091,292,14,mpg,rather remarkable,neu
3547,1092,292,15,navigation,fancy,pos
3548,,292,15,wood,beautiful,pos
3549,,292,15,stuff,expensive,pos
3550,,292,15,vehicle,premium,pos
3551,,292,15,utility,A4,pos
3552,,292,15,functionality,A4,pos
3553,,292,15,sexiness,A5 coop,pos
3554,,292,15,car,completely different,pos
3555,,292,15,car,beauty,pos
3556,,292,15,car,combining coupe with sedan,pos
3557,1093,292,16,-,-,-
3558,1094,292,17,design,very dynamic,pos
3559,,292,17,design,functional,pos
3560,,292,17,look,kind of sexy,pos
3561,,292,17,look,stretched out,pos
3562,,292,17,look,coop lines,neu
3563,,292,17,style,proper,pos
3564,1095,292,18,-,-,-
3565,1096,292,19,car,fantastic,pos
3566,1097,292,20,torque,immediate amount,pos
3567,,292,20,turbo lag,little,neg
3568,,292,20,transmission,dual clutch,neu
3569,,292,20,launch,evenly off the line,pos
3570,,292,20,S5 sport back torque,so much,pos
3571,,292,20,S5 sport back launch,very hard to get it smooth,neg
3572,,292,20,drives,the way it handles,pos
3573,1098,292,21,A5 sport back,love,pos
3574,,292,21,A5 sport back,very similar to A4,neu
3575,,292,21,car,very confidence inspiring,pos
3576,,292,21,handling,very neutral,neu
3577,,292,21,Quattro system,all wheather capability,pos
3578,,292,21,Quattro system,all wheather confidence,pos
3579,,292,21,drives,feel like rear wheel,neu
3580,,292,21,steering,missing a little bit of sporting,neg
3581,,292,21,sport mode steering,heavy,neu
3582,,292,21,sport mode shift,little bit later,neg
3583,,292,21,steering,not necessarily more communicative,neg
3584,1099,292,22,steering,electronic,neu
3585,,292,22,steering,falls down,neg
3586,,292,22,navigation,favorite feature,pos
3587,,292,22,navigation,configurable,pos
3588,,292,22,navigation,so tomorrow,pos
3589,,292,22,Audi,new,pos
3590,,292,22,navigation,well,pos
3591,1100,292,23,generation,second,neu
3592,,292,23,purchase,easy go for it,pos
3593,,292,23,utility,love,pos
3594,,292,23,utility,of hatchback,pos
3595,,292,23,car,sexiness of coupe,pos
3596,1101,292,24,boot capacity,all that room,pos
3597,,292,24,boot capacity,can get kayak,pos
3598,,292,24,boot capacity,can get bike,pos
3599,,292,24,seats,folding,pos
3600,1102,292,25,-,-,-
3601,1103,293,1,engine,pretty,pos
3602,,293,1,Audi,brand new,pos
3603,1104,293,2,badge,little,neu
3604,,293,2,badge,tiny,neu
3605,,293,2,air intakes,lower,neu
3606,,293,2,headlights,new,pos
3607,,293,2,horsepower,kind of confusing,neg
3608,,293,2,horsepower,not terrible really,neg
3609,,293,2,mirror,chrome,neu
3610,,293,2,mirror,lovely,pos
3611,,293,2,exhaust,premium looking,pos
3612,,293,2,exhaust,bad ass,pos
3613,,293,2,exhaust,pretty sweet,pos
3614,,293,2,exhaust,looks pretty bad ass,pos
3615,,293,2,exhaust,poking,neu
3616,1105,293,3,0 to 60,under five seconds,neg
3617,1106,293,4,-,-,-
3618,1107,293,5,back room,not too bad,neu
3619,,293,5,body,very small,neg
3620,,293,5,body,not really big,neg
3621,,293,5,room,enough,neu
3622,,293,5,back,surprisingly deep,pos
3623,,293,5,back,can move back little bit,pos
3624,1108,293,6,looks,marvelous,pos
3625,1109,293,7,steering wheel,flat bottom,neu
3626,,293,7,dual clutch,unavailable,neg
3627,1110,293,8,back comfort,not bad,neu
3628,1111,293,9,comfort,not bad,neg
3629,,293,9,car,sports,pos
3630,,293,9,car,hard,neu
3631,,293,9,car,precise,pos
3632,,293,9,car,bumps,neu
3633,,293,9,car,jumps,neu
3634,,293,9,sound,rattles your teeth,neu
3635,,293,9,corner handlig,fast,pos
3636,,293,9,corner handling,flat,pos
3637,,293,9,car,not bad,neu
3638,1112,293,10,-,-,-
3639,1113,293,11,-,-,-
3640,1114,293,12,-,-,-
3641,1115,293,13,car,convertible,pos
3642,,293,13,car,enjoy wide open road,pos
3643,,293,13,car,feel classic wind in your hair,pos
3644,,293,13,driving experience,not missing out on anything,pos
3645,1116,294,1,BMW,ultimate drive machine,pos
3646,,294,1,offroad,can be good,pos
3647,1117,294,2,-,-,-
3648,1118,294,3,-,-,-
3649,1119,294,4,-,-,-
3650,1120,294,5,-,-,-
3651,1121,294,6,parking assist,little annoying,neg
3652,1122,294,7,offroading traction control,advanced,pos
3653,,294,7,offroading traction control,electronic,pos
3654,,294,7,offroadinfg,just fine,pos
3655,1123,294,8,tire,all season,neu
3656,,294,8,tire,very popular with German brands,pos
3657,,294,8,tire,relatively good for offroad,pos
3658,,294,8,offroader,light,neu
3659,,294,8,offroad,would have to upgrade these tires to an all terrain tire,neg
3660,1124,294,9,-,-,-
3661,1125,294,10,offroad,not vehicle designed for it,neu
3662,1126,294,11,offroad,actually not bad,pos
3663,,294,11,air suspension,lucky,pos
3664,,294,11,height,can raise or lower the vehicle,pos
3665,,294,11,vehicle lowest setting,pretty miserable for offroading,neg
3666,1127,294,12,departure angle,better,pos
3667,,294,12,sight,does well,pos
3668,,294,12,camera,cool,pos
3669,,294,12,camera,full 360 degree,neu
3670,,294,12,camera,can see over the top of the hill,pos
3671,,294,12,BMW X5,new,pos
3672,,294,12,price,very expensive,neg
3673,,294,12,camera,relatively high definition,pos
3674,,294,12,camera,does a really good job,pos
3675,,294,12,offroad,one of the new wonders,pos
3676,,294,12,visibility,not ideal,neg
3677,1128,294,13,chasis,teeter totter,neu
3678,1129,294,14,chasis,very rigid,pos
3679,1130,294,15,brand,very familiar,pos
3680,1131,294,16,front grill,new design language,pos
3681,,294,16,front grill,big,pos
3682,,294,16,front grill,XL,pos
3683,,294,16,grill,big,pos
3684,1132,294,17,front,double XL,pos
3685,,294,17,inside,pretty much classic,pos
3686,,294,17,digital dash,new,pos
3687,,294,17,display,very big,pos
3688,,294,17,gear selector,funky,neg
3689,,294,17,gear selector,never fallen in love,neg
3690,,294,17,controls,whole bunch of different,pos
3691,1133,294,18,headroom,plenty of,pos
3692,,294,18,sunroof,massive,pos
3693,,294,18,sunroof,stretches all the way back,pos
3694,,294,18,room,plenty of,pos
3695,,294,18,back,see five people in relative comfort,pos
3696,1134,294,19,room,generous look,pos
3697,,294,19,back,lot of space,pos
3698,,294,19,backpacks,two big,neu
3699,,294,19,split gate,love,pos
3700,,294,19,split gate,really great for offroading,pos
3701,,294,19,split gate,really great for overlanding,pos
3702,,294,19,height,lowered,neu
3703,,294,19,split gate height,squats far down,neu
3704,,294,19,split gate height,pets can get in,pos
3705,,294,19,split gate,incredible,pos
3706,,294,19,split gate,really thoughtful,pos
3707,,294,19,split gate,can lower,pos
3708,,294,19,split gate,can raise for offroad,pos
3709,,294,19,air suspension,probably not the suspension you want,neg
3710,1135,294,20,water porting,not the vehicle to go across,neg
3711,1136,294,21,-,-,-
3712,1137,294,22,river,not the vehicle you'd want to take across,neg
3713,,294,22,offroad,not as good as Land Rover,neg
3714,,294,22,offroad,not as good as Range Rover,neg
3715,,294,22,car,heritage of onroad driving,pos
3716,,294,22,woods,not have any problems,pos
3717,,294,22,woods,hgets a little dusty and mudy,neu
3718,,294,22,mountains,just fine,pos
3719,,294,22,snow storm,just fine,pos
3720,,294,22,offroad,not the ultimate machine,neg
3721,,294,22,serious offroad,may want to stick to German cars,pos
3722,1138,294,23,-,-,-
3723,1139,295,1,-,-,-
3724,1140,295,2,looks,similar to outgoing car,pos
3725,,295,2,wheelbase,stretched,neu
3726,,295,2,length,more,neu
3727,,295,2,car,wider,neu
3728,,295,2,roof line,sleek,pos
3729,,295,2,roof line,lowered by 0.1 inch,pos
3730,,295,2,inside,more room,pos
3731,1141,295,3,-,-,-
3732,1142,295,4,price,starts little bit less,pos
3733,1143,295,5,crossover,more traditional,neu
3734,,295,5,design,sleek,pos
3735,,295,5,performance,high,pos
3736,,295,5,car,luxury machine,pos
3737,,295,5,competition,quite a bit,pos
3738,,295,5,X line up,very popular,pos
3739,,295,5,hood,progress,pos
3740,1144,295,6,drive,all wheel,neu
3741,,295,6,torque,lot more,pos
3742,1145,295,7,cockpit,typical BMW,neu
3743,,295,7,cockpit,really good,pos
3744,,295,7,driving dynamics,pride themselves,pos
3745,,295,7,feel behind the steering,pride themselves,pos
3746,1146,295,8,seat,plenty of adjustments,pos
3747,,295,8,steering,telescoping,pos
3748,,295,8,seat,bolstering adjustment,pos
3749,,295,8,steering,wheel up and down adjustment,pos
3750,1147,295,9,steering wheel,really comfortable behind the wheel,pos
3751,,295,9,equipment,more standard,pos
3752,1148,295,10,navigation,standard,neu
3753,,295,10,apple carplay,standard,neu
3754,,295,10,driver assisstance technology,standard,neu
3755,1149,295,11,car,about performance,pos
3756,,295,11,car,about style,pos
3757,,295,11,car,about luxury,pos
3758,,295,11,leg room,very limited,neg
3759,,295,11,headroom,head touching ceiling,neg
3760,,295,11,roof,sunroof,neu
3761,,295,11,back legroom,stretched,pos
3762,,295,11,back,little bit more space,pos
3763,,295,11,legroom,car not about,neg
3764,,295,11,headroom,car not about,neg
3765,1150,295,12,headroom,premium,pos
3766,,295,12,car,all about style,neg
3767,,295,12,utility,car not about,neg
3768,1151,295,13,back,comfortable for kids,neu
3769,1152,295,14,capacity,little more,pos
3770,,295,14,cargo volume,one more cubic foot,pos
3771,,295,14,rear seats,folding,pos
3772,,295,14,rear seats,favorite utility feature,pos
3773,,295,14,middle section,can fold,pos
3774,,295,14,boot,put skies,pos
3775,1153,295,15,-,-,-
3776,1154,295,16,engine,magic,pos
3777,,295,16,entire engine lineup,magic,pos
3778,,295,16,engine,quicker,pos
3779,,295,16,engine,more fuel efficient,pos
3780,,295,16,0 to 60 time,0.1 seconds quicker,pos
3781,,295,16,fuel economy,improved dramatically,pos
3782,,295,16,mpg,improvement,pos
3783,,295,16,acceleration,faster,pos
3784,,295,16,fuel economy,better,pos
3785,,295,16,engine,have your cake and eat it too,pos
3786,1155,295,17,design,more emotional,pos
3787,,295,17,roof line,stylish,pos
3788,,295,17,roof line,changed,neu
3789,,295,17,tail lamps,nice,pos
3790,,295,17,tail lamps,led,neu
3791,1156,295,18,F40 i X Dr,maximum performance,pos
3792,1157,295,19,BMW 360 degree surround camera,real love,pos
3793,,295,19,BMW 360 degree surround camera,can change angles,pos
3794,1158,295,20,design,not enough to differentiate the new X1 from the old,neu
3795,,295,20,front,not enough to differentiate the new X1 from the old,neu
3796,1159,295,21,looks,very similar to old X1,neu
3797,,295,21,rear headrooms,decreased,neg
3798,,295,21,roof,slope in style,neu
3799,1160,295,22,360 degree camera system,really cool,pos
3800,,295,22,backup camera,really reallistic picture,pos
3801,1161,295,23,-,-,-
3802,1162,295,24,-,-,-
3803,1163,295,25,Wifi connectivity,not standard,neg
3804,,295,25,Wireless charging,not standard,neg
3805,,295,25,Wifi connectivity,love,pos
3806,,295,25,Wireless charging,love,pos
3807,1164,295,26,safety kit,relective jacket,neu
3808,,295,26,safety kit,strange,neu
3809,,295,26,safety kit,very German,neu
3810,1165,295,27,-,-,-
3811,1166,295,28,looks,really cool,pos
3812,1167,295,29,badges,all over the place,neu
3813,1168,295,30,I drive system,latest version,pos
3814,,295,30,voice recognition,more natural,pos
3815,,295,30,voice recognition,works for me,pos
3816,1169,295,31,-,-,-
3817,1170,295,32,performance,additional,neu
3818,,295,32,style,maximum,pos
3819,1171,295,33,differential,limited slip,neu
3820,1172,295,34,dynamic handling package,limits lean,pos
3821,,295,34,corners,limits,pos
3822,,295,34,ride,sweet,pos
3823,1173,295,35,-,-,-
3824,1174,295,36,-,-,-
3825,1175,296,1,car,latest BMW variant,pos
3826,1176,296,2,car,sexier A3 series,pos
3827,,296,2,car,unique,pos
3828,1177,296,3,0 to 60,a full second faster,pos
3829,,296,3,0 to 60,mile above sea level,neu
3830,,296,3,0 to 60,less power,neu
3831,,296,3,0 to 60,less air density,neu
3832,1178,296,4,height,lower,neu
3833,,296,4,car,superior,pos
3834,1179,296,5,headroom,lot less in back,neg
3835,,296,5,back,not want to spend lot of time,neg
3836,1180,296,6,-,-,-
3837,1181,296,7,windows,no frames,pos
3838,,296,7,look,sexier coop,pos
3839,1182,296,8,-,-,-
3840,1183,296,9,car,wide,neu
3841,,296,9,footprint,bigger,pos
3842,,296,9,handle,little bit better,pos
3843,,296,9,weight distribution,little bit more to the rear,neu
3844,,296,9,weight distribution,ideal 50 50,pos
3845,,296,9,handle,little bit better on track,pos
3846,1184,296,10,tires,aggressive,pos
3847,,296,10,weight distribution,hopefully ideal 50 50,pos
3848,,296,10,turbo power,comes out right away,pos
3849,,296,10,steering,sharp,pos
3850,,296,10,steering,electric,neu
3851,,296,10,steering,simulating the field,pos
3852,1185,296,11,steering,electric,neu
3853,,296,11,steering,tad disconnected,neg
3854,,296,11,steering,would want a little more field,neg
3855,1186,296,12,engine,all the rage,pos
3856,,296,12,torque,just incredible amount,pos
3857,,296,12,displacement,norm,neu
3858,1187,296,13,technology price,considerable chunk of change,neg
3859,,296,13,technology price,oh my,neu
3860,1188,296,14,brakes,feel really strong,pos
3861,1189,296,15,suspension,really strong,pos
3862,,296,15,power,all that,pos
3863,,296,15,torque,all that,pos
3864,1190,296,16,limit,right,pos
3865,,296,16,power,really great,pos
3866,,296,16,brakes,hit really hard,pos
3867,1191,296,17,car,different flavour of BMW,pos
3868,,296,17,engine,gem of,pos
3869,1192,297,1,-,-,-
3870,1193,297,2,-,-,-
3871,1194,297,3,infotaintment system,five different ways to interact,pos
3872,,297,3,car,everything interchangeable,pos
3873,,297,3,technology,full of,pos
3874,,297,3,car,double down on luxury,pos
3875,,297,3,gesture control,interesting,pos
3876,1195,297,4,technology,crammed full of cutting edge technology,pos
3877,1196,297,5,torque,definition of a wave,pos
3878,1197,297,6,BMW launch control,little nervous,neg
3879,,297,6,BMW launch control,been a nightmare,neg
3880,,297,6,BMW launch control,was really easy,pos
3881,,297,6,0 to 60 run,was really easy,pos
3882,1198,297,7,torque,wave of,pos
3883,,297,7,torque,very impressive,pos
3884,,297,7,weight,heavy,neu
3885,1199,297,8,technology,tons of,pos
3886,,297,8,weight,magically reduced,pos
3887,,297,8,body,expensive metals,pos
3888,1200,297,9,drive modes,fewer than four,neg
3889,,297,9,sport mode,lean towards comfort and luxury,pos
3890,,297,9,comfort mode,Rolls Royce like super,pos
3891,1201,297,10,-,-,-
3892,1202,297,11,car,ultimately comfort,pos
3893,,297,11,comfort ICO plus,all changes,pos
3894,,297,11,comfort mode,Rolls royce like,pos
3895,,297,11,car,not go into ultimate driving machine,neg
3896,1203,297,12,s class,rather be in driver seat,pos
3897,,297,12,s class driving experience,much more satisfying,pos
3898,,297,12,BMW backseat,would rather be in back seat,pos
3899,1204,297,13,-,-,-
3900,1205,297,14,control,iPad like,pos
3901,,297,14,comfort,ultimate,pos
3902,,297,14,leg room,ultimate,pos
3903,,297,14,seat,massaging,pos
3904,1206,297,15,car,all about business level,pos
3905,,297,15,car,higher luxury,pos
3906,,297,15,car,higher comfort,pos
3907,1207,297,16,-,-,-
3908,1208,297,17,-,-,-
3909,1209,297,18,design,classic BMW,pos
3910,,297,18,design,love,pos
3911,,297,18,design,a little too busy,neg
3912,,297,18,Mercedes-Benz  design,more holistic,pos
3913,,297,18,Mercedes-Benz  design,bit more striking,pos
3914,,297,18,Mercedes-Benz  design,little bit more road presence,pos
3915,,297,18,wheelbase,long,pos
3916,,297,18,car,better looking,pos
3917,1210,297,19,button,little,neu
3918,,297,19,button,looks like a perfume bottle,pos
3919,,297,19,smell,car just wasps fresh scented air,pos
3920,,297,19,smell,spring fresh,pos
3921,,297,19,smell,little extra lightness,pos
3922,1211,297,20,buy,go for s class more,pos
3923,,297,20,s class front seat,like more than back,pos
3924,1212,297,21,BMW technology,nothing wrong,pos
3925,,297,21,BMW technology,Harry Porter like Magic Wand,pos
3926,,297,21,BMW technology,piled on top of technology on top of technology,pos
3927,,297,21,Mercedes technology,more baked in,neu
3928,,297,21,Mercedes technology,not bad,neu
3929,1213,297,22,-,-,-
3930,1214,297,23,-,-,-
3931,1215,297,24,-,-,-
3932,1216,298,1,size,much larger,pos
3933,,298,1,trunk,great,pos
3934,1217,298,2,trunk,giant,pos
3935,,298,2,car,works,pos
3936,,298,2,car,hybrid between station wagon crossover sedan,pos
3937,,298,2,room,unique,pos
3938,,298,2,room,lot more room,pos
3939,1218,298,3,back seat,more room than seven series,pos
3940,,298,3,back,lot more room,pos
3941,1219,298,4,open the bonnet,very unique,pos
3942,1220,298,5,engine,quick,pos
3943,,298,5,engine,two variations,pos
3944,,298,5,engine,fast,pos
3945,1221,298,6,air intake,funky feature,neg
3946,,298,6,air intake GT-R,dysfunctional,neg
3947,,298,6,BMW air intake,like,pos
3948,,298,6,BMW air intake,looks cool,pos
3949,1222,298,7,car,wider,pos
3950,,298,7,car,longer,pos
3951,,298,7,height,taller,pos
3952,,298,7,functionality,lot of,pos
3953,,298,7,utility,lot of,pos
3954,1223,298,8,weight,heavier,pos
3955,1224,298,9,seating,sitting in essence behind the mountain crossover,pos
3956,1225,298,10,headroom,lot more,pos
3957,,298,10,sunroof,enormous,pos
3958,1226,298,11,car,feels like puffed out standard three series,neu
3959,1227,298,12,interior,not in love,neg
3960,,298,12,interior,feels like BMW,neu
3961,,298,12,plastics,feel little bit cheap,neg
3962,,298,12,door handle,feel little bit cheap,neg
3963,,298,12,interior,very logical,pos
3964,,298,12,interior,very mechanical,pos
3965,,298,12,interior,very BMW,pos
3966,1228,298,13,seats,20 different ways to adjust,pos
3967,,298,13,seats,30 70 split,neu
3968,,298,13,seats,50 50 split,neu
3969,,298,13,seats,fold down,pos
3970,,298,13,back,giant enormous room,pos
3971,1229,298,14,car,bit schizophrenic,neu
3972,,298,14,spoiler button,coolest feature,pos
3973,,298,14,spoiler,little,neu
3974,,298,14,spoiler,says all about speed,pos
3975,1230,298,15,hatchback,flips open,pos
3976,,298,15,boot capacity,queen sized bed,pos
3977,,298,15,BMW,meant for carving canyons,neu
3978,,298,15,BMW,meant for carrying stuff,pos
3979,1231,298,16,steering,rather numb,neg
3980,,298,16,paddle shifters,best feature,pos
3981,,298,16,paddle shifters,exquisite,pos
3982,,298,16,shifts,like there is no tomorrow,pos
3983,,298,16,shifts,unusual,pos
3984,,298,16,functionality,this much,pos
3985,1232,298,17,comfort mode,comfortable,pos
3986,,298,17,sport plus mode,everything tightens up,pos
3987,,298,17,sport plus mode,steering becomes sharper,pos
3988,,298,17,sport plus mode,car becomes more sporty,pos
3989,1233,298,18,I drive,latest version,pos
3990,,298,18,I drive,improving,pos
3991,,298,18,I drive,getting better,pos
3992,1234,298,19,I drive,still not a huge fan,neg
3993,,298,19,user interface,not love,neg
3994,,298,19,buttons,little,neu
3995,,298,19,buttons,lot of,neg
3996,,298,19,toggle switches,lot of ways,neg
3997,,298,19,sub menus,lot of,neg
3998,,298,19,system,very functional,pos
3999,,298,19,system,very complicated,neg
4000,,298,19,system,not incredibly intuitive,neg
4001,,298,19,functionality,lot of,pos
4002,,298,19,functionality,love,pos
4003,,298,19,system,very logical,pos
4004,,298,19,system,very straightforward,pos
4005,,298,19,system,less user friendly,neg
4006,,298,19,system,more functionality,neu
4007,,298,19,system,falls in between,neu
4008,,298,19,system,give a 5 on functionality slash user friendliness scale,neu
4009,1235,298,20,station wagon,all the functionality,pos
4010,,298,20,station wagon,less room GT-R,neg
4011,1236,298,21,room,of mordern crossover,neu
4012,,298,21,utility,of mordern crossover,pos
4013,,298,21,functionality,of mordern crossover,pos
4014,1237,298,22,wagon,little bit sharper,pos
4015,,298,22,wagon,little bit more dial,neu
4016,,298,22,wagon,slower,neu
4017,,298,22,wagon,lighter,pos
4018,,298,22,wagon,better,pos
4019,1238,298,23,drive,5000 miles without issues except gas,pos
4020,1239,300,1,car,brand new,pos
4021,,300,1,looks,sexy,pos
4022,,300,1,looks,gorgeous,pos
4023,,300,1,drive,all wheel,neu
4024,1240,300,2,sound,something that bagman would have composed himself .,pos
4025,,300,2,engine,best of all,pos
4026,,300,2,engine,safe stuffed,pos
4027,1241,300,3,-,-,-
4028,1242,300,4,-,-,-
4029,1243,300,5,comfort,extremely comfortable,pos
4030,,300,5,seats,really nice,pos
4031,1244,300,6,interiors,nicest,pos
4032,,300,6,stitching,French,neu
4033,,300,6,dashboard,mordern,pos
4034,,300,6,interior,cool,pos
4035,,300,6,interior,chic,pos
4036,,300,6,interior,very impressive,pos
4037,1245,300,7,sunroof,panoramic,pos
4038,1246,300,8,-,-,-
4039,1247,300,9,seating,low compared to door panels,neu
4040,,300,9,car,ultimate G T cruiser,pos
4041,1248,300,10,view,can see outward sculpture and shape,pos
4042,,300,10,hood,beautifully scalloped,pos
4043,,300,10,looks,best looking in BMW fleet,pos
4044,1249,300,11,engine,magic happens,pos
4045,,300,11,size,little bit big,pos
4046,,300,11,weight,heavy,neu
4047,,300,11,size,big,neu
4048,,300,11,engine,big,pos
4049,1250,300,12,weight,over two ton,pos
4050,,300,12,weight,heavier,pos
4051,1251,300,13,car,grand touring,neu
4052,,300,13,comfort,not really meant for four adults,neg
4053,,300,13,seat,something quite cool,pos
4054,,300,13,room,big enough,pos
4055,,300,13,seat,dugout scallops,pos
4056,,300,13,seat,pretty well back here,pos
4057,,300,13,seat,takes a long time to get back,pos
4058,1252,300,14,ride,easily controlled,pos
4059,,300,14,handling,easily controlled,pos
4060,,300,14,comfort,like exhales,pos
4061,,300,14,sport,everything tightens up like ready to pop,pos
4062,,300,14,ride,one of the best easily,pos
4063,1253,300,15,drive,all wheel,neu
4064,,300,15,competition,only a handful,neu
4065,,300,15,transmission,offers manual,neu
4066,1254,300,16,weight,heavy,neu
4067,,300,16,0 to 60 time,just a tick over 5 seconds,neu
4068,,300,16,0 to 60 time,Wow,pos
4069,,300,16,fuel economy,thirsty thirsty car,neg
4070,1255,300,17,price,lot of money,neg
4071,,300,17,engine note,lot of,neg
4072,,300,17,economy value,don't buy,neg
4073,,300,17,competition,so few,neu
4074,,300,17,engine note,could do a lot worse,neg
4075,1256,300,18,-,-,-
4076,1257,300,19,hood latches,awesome,pos
4077,,300,19,safety,stickers to prevent you from being impaled,neu
4078,,300,19,car,German,neu
4079,1258,300,20,-,-,-
4080,1259,301,1,price,least expensive,pos
4081,1260,301,2,transmission,unique,pos
4082,,301,2,drive,all four wheels,neu
4083,1261,301,3,interior,love,pos
4084,,301,3,seat,perfect for big fat guy,pos
4085,,301,3,seat,feels like you're home,pos
4086,,301,3,seat,little smaller,neu
4087,1262,301,4,interior,well laid out,pos
4088,,301,4,materials,high quality,pos
4089,1263,301,5,transmission,not exactly wierd flappy,neg
4090,,301,5,transmission,push buttons when not want to,neg
4091,,301,5,automatic transmission,proper,pos
4092,,301,5,cupholders,added on afterthought,neg
4093,,301,5,cupholders,look like belong to a mini not this car,neg
4094,,301,5,cupholders,mini,neg
4095,1264,301,6,interior,fantastic,pos
4096,1265,301,7,seats,cozy,pos
4097,,301,7,seats,big,pos
4098,1266,301,8,front,comfortable for two large men,pos
4099,,301,8,rear,not so much,neg
4100,,301,8,headroom,pretty good,pos
4101,,301,8,headroom,good,pos
4102,,301,8,cushion,nice,pos
4103,,301,8,leg room,grasshopper licks,neg
4104,,301,8,leg room,put my toes under front seat helpful,pos
4105,,301,8,backseats,usable for pair of kids,pos
4106,,301,8,backseats,make sure friends are really short,neg
4107,1267,301,9,back room,enough for me to curl up,pos
4108,,301,9,back room,enough for a stroller,pos
4109,,301,9,car,interesting for family  kid,pos
4110,,301,9,car,interesting for young demographic,pos
4111,1268,301,10,inside,looks great,pos
4112,,301,10,interior,red,pos
4113,,301,10,interior,looks good,pos
4114,,301,10,back,fantastic,pos
4115,1269,301,11,carpeting,little thing seems out of place,neg
4116,1270,301,12,car,premium small,neu
